-47;-54;2
-47;-54;2
-50;-62;2
-50;-62;2
-50;-61;2
-50;-61;2
-50;-62;2
-50;-62;2
-50;-62;2
-50;-61;2
-50;-61;2
-49;-61;2
-49;-61;2
-50;-68;2
-50;-68;2
-50;-62;2
-50;-62;2
-51;-62;2
-51;-62;2
-50;-62;2
-50;-62;2
-50;-62;2
-50;-62;2
-50;-65;2
-50;-62;2
-50;-62;2
-50;-61;2
-50;-61;2
-50;-62;2
-50;-62;2
-49;-62;2
-49;-62;2
-51;-63;2
-51;-63;2
-51;-63;2
-51;-63;2
-50;-63;2
-50;-63;2
-51;-63;2
-51;-63;2
-51;-63;2
-51;-63;2
-51;-63;2
-49;-63;2
-49;-62;2
-50;-62;2
-50;-62;2
-50;-62;2
-50;-62;2
-50;-63;2
-50;-63;2
-50;-62;2
-50;-62;2
-50;-63;2
-50;-63;2
-50;-62;2
-50;-62;2
-46;-56;3
-46;-54;3
-45;-54;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-46;-56;3
-46;-56;3
-45;-54;3
-45;-54;3
-46;-55;3
-46;-55;3
-46;-56;3
-46;-56;3
-44;-55;3
-44;-55;3
-46;-55;3
-46;-56;3
-45;-56;3
-45;-55;3
-46;-55;3
-46;-56;3
-46;-55;3
-46;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-44;-55;3
-44;-55;3
-45;-55;3
-45;-55;3
-45;-55;3
-45;-56;3
-45;-56;3
-45;-55;3
-46;-55;3
-46;-55;3
-45;-55;3
-45;-54;3
-45;-54;3
-49;-61;3
-49;-61;3
-49;-62;3
-49;-62;3
-49;-59;3
-49;-59;3
-49;-62;3
-48;-62;3
-48;-59;3
-48;-59;3
-48;-60;3
-48;-60;3
-48;-59;3
-48;-59;3
-48;-60;3
-49;-60;3
-49;-60;3
-49;-60;3
-48;-59;3
-48;-59;3
-50;-61;3
-50;-61;3
-49;-59;3
-49;-59;3
-49;-59;3
-49;-66;3
-49;-66;3
-49;-61;3
-48;-61;3
-48;-61;3
-49;-61;3
-49;-66;3
-49;-66;3
-49;-62;3
-49;-62;3
-49;-61;3
-49;-61;3
-48;-61;3
-48;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-48;-61;3
-48;-61;3
-48;-61;3
-48;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-49;-61;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-56;3
-45;-56;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-56;3
-45;-56;3
-45;-57;3
-45;-57;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-46;-57;3
-46;-56;3
-45;-56;3
-45;-56;3
-45;-56;3
-45;-57;3
-45;-57;3
-45;-56;3
-45;-56;3
-45;-55;3
-45;-55;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-45;-57;3
-44;-57;3
-44;-56;3
-45;-56;3
-45;-56;3
-48;-57;4
-48;-57;4
-48;-57;4
-47;-57;4
-47;-57;4
-47;-57;4
-48;-60;4
-48;-60;4
-47;-57;4
-47;-57;4
-47;-57;4
-47;-57;4
-47;-57;4
-47;-57;4
-46;-57;4
-46;-57;4
-48;-57;4
-48;-56;4
-48;-56;4
-48;-56;4
-48;-56;4
-48;-56;4
-48;-56;4
-48;-57;4
-48;-57;4
-48;-56;4
-47;-56;4
-47;-56;4
-48;-56;4
-48;-60;4
-47;-60;4
-47;-60;4
-48;-60;4
-48;-59;4
-47;-59;4
-47;-59;4
-47;-59;4
-47;-59;4
-47;-59;4
-47;-60;4
-47;-60;4
-47;-60;4
-47;-60;4
-47;-60;4
-47;-60;4
-48;-60;4
-48;-58;4
-47;-58;4
-47;-57;4
-47;-57;4
-47;-57;4
-47;-57;4
-47;-58;4
-47;-58;4
-47;-57;4
-52;-64;4
-52;-61;4
-52;-61;4
-49;-66;4
-49;-66;4
-50;-68;4
-50;-68;4
-50;-68;4
-50;-68;4
-49;-78;4
-49;-78;4
-49;-79;4
-49;-79;4
-49;-79;4
-49;-77;4
-50;-77;4
-50;-75;4
-50;-75;4
-49;-76;4
-49;-76;4
-50;-71;4
-50;-71;4
-49;-71;4
-49;-71;4
-50;-65;4
-50;-65;4
-49;-65;4
-49;-67;4
-50;-67;4
-50;-65;4
-50;-65;4
-50;-63;4
-51;-63;4
-51;-62;4
-50;-62;4
-50;-61;4
-50;-61;4
-50;-60;4
-50;-60;4
-51;-60;4
-51;-60;4
-50;-60;4
-50;-60;4
-50;-60;4
-50;-60;4
-51;-60;4
-51;-62;4
-50;-62;4
-50;-61;4
-50;-61;4
-50;-63;4
-51;-63;4
-51;-61;4
-51;-61;4
-50;-60;4
-53;-59;4
-53;-60;4
-51;-60;4
-51;-60;4
-52;-60;4
-52;-60;4
-53;-60;4
-53;-60;4
-52;-63;4
-52;-63;4
-52;-64;4
-52;-64;4
-54;-63;4
-54;-63;4
-52;-62;4
-52;-62;4
-53;-68;4
-53;-68;4
-53;-62;4
-53;-62;4
-55;-64;4
-55;-64;4
-55;-63;4
-53;-63;4
-53;-73;4
-53;-73;4
-53;-67;4
-53;-67;4
-53;-63;4
-53;-63;4
-53;-62;4
-52;-62;4
-52;-62;4
-53;-61;4
-53;-61;4
-51;-60;4
-51;-60;4
-51;-57;4
-51;-57;4
-52;-57;4
-52;-57;4
-51;-57;4
-51;-57;4
-51;-56;4
-51;-56;4
-51;-57;4
-51;-57;4
-51;-56;4
-51;-56;4
-51;-57;4
-51;-57;4
-51;-57;4
-52;-57;4
-52;-57;4
-51;-57;4
-52;-59;5
-52;-62;5
-52;-62;5
-51;-63;5
-51;-63;5
-51;-63;5
-50;-63;5
-50;-59;5
-53;-59;5
-53;-58;5
-53;-58;5
-53;-59;5
-52;-59;5
-52;-59;5
-53;-59;5
-53;-60;5
-54;-60;5
-54;-60;5
-54;-59;5
-54;-59;5
-54;-59;5
-54;-59;5
-54;-59;5
-54;-59;5
-55;-59;5
-55;-59;5
-54;-59;5
-54;-59;5
-54;-60;5
-54;-60;5
-54;-59;5
-54;-59;5
-54;-60;5
-54;-60;5
-54;-59;5
-54;-59;5
-54;-59;5
-53;-59;5
-53;-61;5
-54;-61;5
-54;-60;5
-54;-60;5
-54;-60;5
-53;-59;5
-53;-59;5
-53;-59;5
-53;-59;5
-52;-59;5
-52;-59;5
-53;-59;5
-53;-59;5
-53;-59;5
-53;-59;5
-53;-59;5
-53;-59;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-57;-57;5
-57;-57;5
-57;-57;5
-57;-56;5
-58;-56;5
-58;-56;5
-58;-56;5
-58;-57;5
-57;-57;5
-57;-57;5
-58;-56;5
-58;-56;5
-58;-56;5
-58;-56;5
-58;-57;5
-57;-57;5
-57;-56;5
-56;-56;5
-56;-56;5
-57;-56;5
-57;-56;5
-57;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-56;5
-58;-56;5
-57;-57;5
-57;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-58;-57;5
-57;-57;5
-57;-57;5
-57;-57;5
-57;-56;5
-58;-56;5
-58;-57;5
-57;-57;5
-57;-57;5
-57;-57;5
-57;-57;5
-57;-57;5
-56;-67;5
-56;-65;5
-56;-65;5
-56;-67;5
-56;-67;5
-56;-67;5
-56;-67;5
-56;-66;5
-56;-66;5
-55;-65;5
-55;-65;5
-55;-68;5
-55;-68;5
-55;-67;5
-55;-67;5
-55;-67;5
-55;-67;5
-55;-67;5
-55;-67;5
-55;-68;5
-55;-68;5
-55;-67;5
-55;-67;5
-56;-68;5
-56;-68;5
-55;-68;5
-55;-67;5
-55;-67;5
-55;-67;5
-55;-67;5
-55;-66;5
-55;-66;5
-55;-66;5
-55;-66;5
-55;-66;5
-55;-66;5
-55;-66;5
-55;-66;5
-55;-65;5
-55;-65;5
-55;-65;5
-55;-66;5
-55;-66;5
-55;-65;5
-55;-65;5
-55;-67;5
-54;-67;5
-54;-67;5
-55;-67;5
-55;-65;5
-55;-65;5
-55;-65;5
-55;-65;5
-55;-64;5
-55;-64;5
-59;-62;6
-59;-62;6
-55;-60;6
-55;-60;6
-58;-59;6
-58;-59;6
-57;-65;6
-57;-65;6
-57;-61;6
-54;-61;6
-54;-60;6
-54;-60;6
-54;-60;6
-54;-60;6
-54;-60;6
-54;-61;6
-54;-61;6
-53;-60;6
-53;-60;6
-54;-61;6
-54;-61;6
-53;-61;6
-53;-61;6
-53;-61;6
-54;-61;6
-54;-60;6
-54;-60;6
-54;-61;6
-53;-61;6
-53;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-53;-61;6
-53;-61;6
-54;-61;6
-54;-61;6
-55;-62;6
-55;-62;6
-55;-61;6
-52;-61;6
-52;-61;6
-53;-61;6
-53;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-54;-61;6
-55;-58;6
-55;-58;6
-55;-58;6
-55;-58;6
-55;-58;6
-55;-58;6
-55;-58;6
-55;-58;6
-55;-56;6
-56;-56;6
-56;-56;6
-56;-56;6
-56;-58;6
-55;-58;6
-55;-59;6
-55;-59;6
-55;-58;6
-55;-58;6
-55;-58;6
-54;-59;6
-54;-59;6
-55;-61;6
-55;-61;6
-55;-59;6
-55;-59;6
-54;-60;6
-54;-60;6
-54;-59;6
-55;-59;6
-55;-58;6
-55;-58;6
-55;-56;6
-54;-56;6
-54;-57;6
-55;-57;6
-55;-56;6
-54;-56;6
-54;-56;6
-55;-56;6
-55;-56;6
-56;-57;6
-56;-57;6
-55;-57;6
-55;-57;6
-55;-56;6
-55;-56;6
-55;-56;6
-55;-56;6
-55;-57;6
-55;-57;6
-55;-57;6
-55;-57;6
-55;-57;6
-55;-57;6
-55;-58;6
-61;-55;6
-63;-56;6
-63;-56;6
-62;-55;6
-62;-55;6
-60;-55;6
-60;-55;6
-62;-55;6
-62;-54;6
-63;-54;6
-63;-53;6
-62;-53;6
-62;-53;6
-62;-53;6
-62;-54;6
-62;-54;6
-62;-54;6
-62;-54;6
-59;-55;6
-59;-55;6
-60;-55;6
-60;-55;6
-60;-55;6
-60;-55;6
-60;-60;6
-60;-60;6
-61;-54;6
-61;-54;6
-61;-56;6
-61;-56;6
-61;-56;6
-61;-55;6
-60;-55;6
-60;-55;6
-60;-55;6
-60;-55;6
-60;-55;6
-61;-55;6
-61;-55;6
-61;-55;6
-61;-55;6
-60;-54;6
-60;-54;6
-60;-54;6
-60;-54;6
-59;-54;6
-59;-54;6
-61;-55;6
-61;-55;6
-60;-54;6
-60;-54;6
-60;-54;6
-60;-55;6
-60;-55;6
-60;-55;6
-56;-60;7
-56;-60;7
-58;-60;7
-58;-60;7
-57;-60;7
-57;-60;7
-57;-60;7
-57;-60;7
-56;-60;7
-56;-60;7
-56;-59;7
-56;-59;7
-56;-60;7
-56;-60;7
-56;-59;7
-55;-59;7
-55;-59;7
-56;-59;7
-56;-59;7
-56;-59;7
-56;-59;7
-57;-58;7
-57;-58;7
-58;-60;7
-58;-60;7
-58;-60;7
-58;-60;7
-58;-59;7
-58;-59;7
-58;-60;7
-57;-60;7
-57;-59;7
-57;-59;7
-57;-60;7
-58;-60;7
-58;-60;7
-57;-60;7
-57;-59;7
-56;-59;7
-56;-59;7
-56;-59;7
-56;-60;7
-58;-60;7
-58;-60;7
-57;-59;7
-57;-59;7
-57;-60;7
-57;-60;7
-57;-60;7
-57;-60;7
-56;-59;7
-56;-59;7
-57;-60;7
-57;-60;7
-57;-60;7
-67;-75;7
-67;-72;7
-66;-72;7
-66;-73;7
-67;-73;7
-67;-71;7
-64;-71;7
-64;-73;7
-68;-73;7
-68;-73;7
-61;-77;7
-61;-77;7
-61;-64;7
-61;-64;7
-62;-68;7
-62;-68;7
-62;-59;7
-61;-59;7
-61;-58;7
-60;-58;7
-60;-62;7
-64;-62;7
-64;-62;7
-64;-81;7
-64;-81;7
-64;-71;7
-64;-71;7
-64;-71;7
-64;-71;7
-64;-69;7
-64;-69;7
-64;-69;7
-64;-69;7
-64;-69;7
-63;-69;7
-63;-69;7
-63;-69;7
-63;-70;7
-63;-70;7
-63;-69;7
-64;-69;7
-64;-69;7
-64;-70;7
-64;-70;7
-64;-70;7
-64;-70;7
-64;-70;7
-64;-70;7
-65;-71;7
-65;-71;7
-65;-69;7
-65;-69;7
-65;-70;7
-65;-70;7
-65;-68;7
-64;-53;7
-64;-53;7
-62;-53;7
-62;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-53;7
-61;-52;7
-60;-52;7
-60;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-52;7
-64;-52;7
-64;-52;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-63;-53;7
-63;-53;7
-63;-53;7
-63;-53;7
-62;-53;7
-62;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-63;-53;7
-63;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-64;-53;7
-63;-53;7
-63;-53;7
-63;-52;7
-63;-52;7
-64;-53;7
-64;-53;7
-63;-52;7
-59;-61;8
-59;-59;8
-59;-59;8
-60;-60;8
-60;-60;8
-60;-59;8
-60;-59;8
-59;-59;8
-59;-59;8
-61;-60;8
-61;-60;8
-58;-58;8
-58;-58;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-58;8
-59;-58;8
-59;-59;8
-59;-59;8
-59;-59;8
-58;-59;8
-58;-59;8
-58;-59;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-60;8
-59;-59;8
-60;-59;8
-60;-60;8
-59;-60;8
-59;-59;8
-59;-59;8
-58;-59;8
-58;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-59;-59;8
-58;-52;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-61;-51;8
-61;-51;8
-61;-52;8
-61;-52;8
-61;-52;8
-61;-52;8
-61;-52;8
-60;-52;8
-60;-51;8
-60;-51;8
-60;-52;8
-60;-52;8
-60;-52;8
-61;-52;8
-61;-52;8
-60;-52;8
-60;-52;8
-60;-52;8
-60;-52;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-52;8
-60;-52;8
-60;-51;8
-60;-51;8
-60;-51;8
-60;-51;8
-61;-52;8
-61;-52;8
-60;-52;8
-60;-52;8
-61;-52;8
-61;-52;8
-61;-51;8
-60;-51;8
-60;-51;8
-59;-51;8
-59;-51;8
-60;-51;8
-59;-51;8
-59;-52;8
-59;-52;8
-59;-51;8
-60;-51;8
-60;-51;8
-59;-51;8
-59;-52;8
-59;-52;8
-59;-52;8
-59;-52;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-58;-51;8
-58;-51;8
-59;-51;8
-59;-51;8
-59;-52;8
-59;-52;8
-59;-51;8
-59;-51;8
-60;-51;8
-60;-51;8
-60;-52;8
-59;-52;8
-59;-52;8
-60;-52;8
-60;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-52;8
-59;-52;8
-59;-51;8
-59;-51;8
-59;-52;8
-59;-52;8
-59;-52;8
-59;-52;8
-58;-51;8
-58;-51;8
-60;-52;8
-60;-52;8
-60;-51;8
-59;-51;8
-59;-51;8
-59;-51;8
-59;-52;8
-59;-52;8
-62;-48;9
-62;-48;9
-62;-48;9
-66;-49;9
-66;-49;9
-63;-49;9
-63;-49;9
-65;-49;9
-65;-49;9
-64;-49;9
-64;-48;9
-65;-48;9
-65;-49;9
-65;-49;9
-65;-49;9
-65;-49;9
-66;-49;9
-66;-49;9
-65;-48;9
-65;-48;9
-64;-48;9
-64;-48;9
-63;-48;9
-63;-48;9
-63;-48;9
-63;-48;9
-63;-48;9
-63;-48;9
-64;-48;9
-64;-49;9
-63;-49;9
-63;-48;9
-63;-48;9
-63;-48;9
-63;-48;9
-62;-48;9
-62;-48;9
-65;-48;9
-65;-48;9
-65;-48;9
-65;-49;9
-65;-49;9
-65;-49;9
-66;-49;9
-66;-49;9
-65;-49;9
-65;-49;9
-65;-49;9
-65;-49;9
-65;-49;9
-65;-49;9
-65;-49;9
-66;-49;9
-66;-49;9
-65;-49;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-46;9
-60;-46;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-61;-45;9
-61;-46;9
-64;-46;9
-64;-46;9
-63;-46;9
-63;-46;9
-62;-46;9
-62;-45;9
-62;-45;9
-62;-45;9
-62;-45;9
-62;-45;9
-62;-45;9
-61;-45;9
-61;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-61;-45;9
-61;-45;9
-61;-45;9
-61;-46;9
-60;-46;9
-60;-46;9
-60;-46;9
-61;-45;9
-61;-45;9
-61;-46;9
-61;-46;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-61;-46;9
-61;-46;9
-60;-45;9
-60;-45;9
-60;-45;9
-60;-45;9
-61;-46;9
-61;-46;9
-63;-44;9
-62;-44;9
-62;-44;9
-63;-44;9
-63;-44;9
-63;-44;9
-63;-44;9
-62;-44;9
-62;-44;9
-64;-44;9
-64;-44;9
-62;-44;9
-62;-44;9
-62;-44;9
-62;-44;9
-62;-44;9
-62;-44;9
-62;-44;9
-62;-44;9
-63;-44;9
-63;-44;9
-66;-44;9
-66;-44;9
-62;-45;9
-62;-45;9
-62;-44;9
-63;-44;9
-63;-45;9
-65;-45;9
-65;-45;9
-62;-45;9
-62;-44;9
-65;-44;9
-65;-45;9
-61;-45;9
-61;-44;9
-62;-44;9
-62;-45;9
-62;-45;9
-62;-44;9
-64;-44;9
-64;-45;9
-64;-45;9
-64;-44;9
-70;-44;9
-70;-44;9
-66;-45;9
-66;-45;9
-61;-46;9
-61;-46;9
-64;-43;9
-64;-43;9
-61;-45;9
-61;-45;9
-63;-45;9
-69;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-45;10
-69;-45;10
-69;-45;10
-69;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-45;10
-68;-45;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-67;-44;10
-67;-44;10
-68;-44;10
-68;-44;10
-67;-44;10
-67;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-44;10
-68;-45;10
-69;-45;10
-69;-44;10
-68;-44;10
-68;-44;10
-67;-44;10
-67;-45;10
-68;-45;10
-62;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-41;10
-63;-41;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-62;-40;10
-62;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-39;10
-63;-39;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-62;-40;10
-62;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-63;-40;10
-62;-40;10
-62;-40;10
-62;-40;10
-62;-40;10
-62;-40;10
-59;-33;10
-59;-34;10
-59;-34;10
-59;-33;10
-59;-33;10
-60;-34;10
-60;-34;10
-60;-33;10
-60;-33;10
-59;-33;10
-59;-33;10
-60;-33;10
-60;-33;10
-60;-33;10
-60;-33;10
-60;-33;10
-60;-34;10
-59;-34;10
-59;-33;10
-60;-33;10
-60;-33;10
-59;-33;10
-59;-33;10
-60;-33;10
-60;-34;10
-60;-34;10
-59;-34;10
-59;-34;10
-60;-33;10
-60;-33;10
-59;-33;10
-59;-33;10
-59;-33;10
-59;-33;10
-59;-33;10
-59;-33;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-34;10
-60;-33;10
-60;-33;10
-60;-33;10
-60;-33;10
-61;-34;10
-61;-34;10
-60;-34;10
-60;-34;10
-59;-33;10
-59;-33;10
